feed_title,entry_title,entry_link,entry_published_date,entry_summary,entry_content
"Deadspin > Sports News Without Fear, Favor or Compromise","Orlando City draw even late, sink Charlotte FC in PKs",https://deadspin.com/orlando-city-draw-even-late-sink-charlotte-fc-in-pks/,2024-11-10T02:12:15.928Z,Facundo Torres scored in the 12th minute of second-half stoppage time to forge a 1-1 draw before Orlando City went on to beat visiting Charlotte FC 4-,"Facundo Torres scored in the 12th minute of second-half stoppage time to forge a 1-1 draw before Orlando City went on to beat visiting Charlotte FC 4-1 in penalty kicks on Saturday night to advance to the Eastern Conference semifinals of the MLS Cup playoffs.  Orlando took the best-of-three series with Charlotte 2-1.  Orlando City were a perfect 4-for-4 in the shootout. Luis Muriel, Kyle Smith, Torres and Rafael Santos all beat Charlotte FC goalkeeper Kristijan Kahlina. Pedro Gallese stopped two of the three Charlotte penalty kicks in the shootout for Orlando.  Orlando was awarded a PK about midway through second-half stoppage time after Djibril Diani pulled down Duncan McGuire in the area. On the ensuing penalty kick, Torres was initially stopped by Kahlina but put in his own rebound to level the score. Karol Swiderski opened the scoring in the 81st minute. He had subbed in in the 61st and put Charlotte FC ahead 1-0 by putting a left-footed strike off a cross from Liel Abada past Gallese. Orlando dominated the first-half possession and had plenty of opportunities to take the lead in the opening 45 minutes.  Three minutes into the match, Torres had a chance in the area but didn't get a clear touch on the ball before Kahlina could grab it. Then, in the 16th minute, Rodrigo Schlegel had an opportunity in the area, heading Martin Ojeda's free kick, but Kahlina was able to make a save. A minute later, Torres' left-footed strike in the area got past Kahlina but hit the post. Torres' strike from the center of the box in the 21st minute also found the woodwork, as Kahlina was able to get his hand on it to deflect it out of harm's way. Charlotte's best chance in the first half came just before stoppage time, as Patrick Agyemang thought he'd opened the scoring in the 45th minute, chipping his strike up and over Gallese, but the play was ruled offside. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Grizzlies star Ja Morant (hip) out multiple weeks,https://deadspin.com/grizzlies-star-ja-morant-hip-out-multiple-weeks/,2024-11-10T02:07:16.864Z,"The Memphis Grizzlies announced on Saturday that their best player, two-time All-Star Ja Morant, is week-to-week with hip and pelvic injuries suffered","The Memphis Grizzlies announced on Saturday that their best player, two-time All-Star Ja Morant, is week-to-week with hip and pelvic injuries suffered on Wednesday. Morant, 25, was diagnosed with a posterior hip subluxation and multiple Grade 1 pelvic muscle strains after undergoing imaging tests. He was injured while attempting to catch a lob pass in Memphis' win over the Los Angeles Lakers. ""Morant was destabilized mid-air by a Lakers player, causing him to fall into extreme right hip flexion,"" the Grizzlies news release stated. Morant, who sat out Friday's win against the Washington Wizards, joins fellow starters Desmond Bane (oblique strain) and Marcus Smart (ankle sprain) on the sidelines. Bane and Smart have been out since sustaining their injuries Oct. 30 in a loss to the Brooklyn Nets. The No. 2 overall pick in the draft by Memphis in 2019, Morant played in only nine games last season after undergoing season-ending shoulder surgery in January. That followed a 25-game league suspension to begin the 2023-24 campaign. In eight games this season, Morant is averaging 20.6 points, 9.1 assists and 5.0 rebounds. Over his six-year career, Morant has posted 22.4 points, 7.5 assists and 4.8 rebounds in 265 games (263 starts). --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Suns star F Kevin Durant (calf) out two-plus weeks,https://deadspin.com/suns-star-f-kevin-durant-calf-out-two-plus-weeks/,2024-11-10T01:47:19.273Z,"Phoenix Suns star Kevin Durant sustained a left calf strain and will be re-evaluated in two weeks, the team announced Saturday.,Durant apparently was","Phoenix Suns star Kevin Durant sustained a left calf strain and will be re-evaluated in two weeks, the team announced Saturday. Durant apparently was injured during Friday's 114-113 victory over the host Dallas Mavericks. Durant had 26 points in 37 minutes. The 14-time All-Star forward also dealt with a left calf strain in the summer prior to the Paris Olympics. Durant, 36, has helped the Suns break out with a surprising 8-1 start to the season. He is averaging 27.6 points and 6.6 rebounds. Earlier this season, Durant became the eighth player in NBA history to top 29,000 career points. The Suns host the Sacramento Kings on Sunday. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","Shedeur Sanders, No. 20 Colorado rally past Texas Tech",https://deadspin.com/shedeur-sanders-no-20-colorado-rally-past-texas-tech/,2024-11-10T01:47:10.236Z,"Shedeur Sanders passed for 291 yards and three touchdowns and had a rushing score, and Shilo Sanders recovered a fumble for a touchdown as No. 20 Colo","Shedeur Sanders passed for 291 yards and three touchdowns and had a rushing score, and Shilo Sanders recovered a fumble for a touchdown as No. 20 Colorado rallied to beat Texas Tech 41-27 on Saturday afternoon in Lubbock, Texas.  After Texas Tech jumped out to a 13-0 first-quarter lead, Colorado's defense took over. The Red Raiders had just 95 yards in the second and third quarters combined. The Buffaloes (7-2, 5-1 Big 12) racked up 10 tackles for a loss, six sacks, two forced fumbles, an interception and a touchdown. Colorado's defense either forced a three-and-out or a turnover on five straight Red Raiders' drives between the third and fourth quarters. Travis Hunter had nine catches for 99 yards and a touchdown, LaJohntay Wester had six catches for 82 yards and a touchdown and Will Sheppard had eight catches for 79 yards and a touchdown.  Texas Tech's Behren Morton was 24-for-40 passing for 275 yards, two touchdowns and an interception.  Tahj Brooks led Texas Tech (6-4, 4-3) with 137 rushing yards and a touchdown. Josh Kelly had eight catches for 106 yards and Jalin Conyers addd two touchdown catches.   Late in the third, Texas Tech tried a fake punt but threw an incomplete pass. Colorado took possession and needed only four plays to score on a screen pass from Sanders to Hunter for a 31-20 lead. Texas Tech tried to convert a 4th-and-9 from the Colorado 45-yard line but a sack led to a turnover on downs early in the fourth. After a Colorado punt, a Morton interception led to Mata's 33-yard field goal and a 34-20 lead with 9:46 left in the fourth.  Following a turnover on its previous possession, the next Texas Tech drive ended with Colorado snuffing out a fourth-and-goal rushing attempt from the 1-yard line. The Red Raiders scored on their first possession when Morton hit Conyers with a 17-yard pass for a 7-0 lead.  Gino Garcia drilled a 52-yard field goal for a 10-0 lead. After a Colorado three-and-out, Garcia connected on a 39-yard field goal to put the Red Raiders ahead 13-0 in the opening quarter. Colorado got on the board with 2:28 left in the first half, when Wester took a short pass 23 yards down the sideline for a touchdown to cut the deficit to 13-7. The Buffaloes had to settle for a Mata 26-yard field goal to cap a 12-play drive and close within 13-10 just 30 seconds before halftime.  On its first second-half possession, Colorado took a 17-13 lead on a 7-yard touchdown run by Sanders. Texas Tech answered with a 2-yard touchdown run by Brooks and a 20-17 advantage.  On the Buffaloes' next drive, Sheppard had back-to-back highlight plays. He took a Sanders screen-pass for a 17-yard gain as he zig-zagged through defenders to set up first and goal.  One play later, Sheppard was rewarded with a 5-yard touchdown pass on a fade route as the Buffaloes retook the lead at 24-20. Conyers snagged his second touchdown catch of the game with 2:12 left to cut Colorado's lead to 34-27.  But Shilo Sanders recovered a Morton fumble for a defensive touchdown with less than a minute left.  --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Jabri Abdur-Rahim's 16 points lead Providence in home win over Stonehill,https://deadspin.com/jabri-abdur-rahims-16-points-lead-providence-in-home-win-over-stonehill/,2024-11-10T01:42:25.056Z,"Jabri Abdur-Rahim came off the bench to post 16 points and six rebounds as host Providence defeated Stonehill 76-49 on Saturday night., ,Abdur-Rahim d","Jabri Abdur-Rahim came off the bench to post 16 points and six rebounds as host Providence defeated Stonehill 76-49 on Saturday night.   Abdur-Rahim did most of his damage from beyond the arc, going 3-for-5 from long range to help the Friars (2-0) start the season with back-to-back wins. Wesley Cardet added 12 points and eight boards.   Fifteen players saw the floor for Providence, and 11 of them scored.   Amir Nesbitt paced the Skyhawks (1-2) with 12 points and five assists but was slowed down by six turnovers. Stonehill was also hampered by a poor showing from Todd Brogna, who had averaged 18 points through the Skyhawks' first two games of the season.   Brogna was held to three points on 0-for-5 shooting on Saturday. He fouled out after logging 23 minutes of action.   Chas Stinson contributed 10 points for Stonehill, which was outshot from the field, 50 percent to 32.1 percent.   Neither team led by more than three until Wesley Cardet knocked down a 3-pointer with 10:15 left in the first half to put Providence up 22-18.   Stinson soon answered with a dunk for Stonehill, but the Friars then took over.   Providence got eight points from Abdur-Rahim during a game-changing 22-3 run that gave the Friars a 21-point lead. Nesbitt converted a short jumper with 31 seconds remaining in the first half to get the Skyhawks' deficit down to 44-25 at the break.   Stonehill did show some life following the intermission, though, scoring the first five points of the second half. It later pulled within 13, 50-37, when Christopher Melis connected on a trey with 13:50 to go.   But that was as close as the Skyhawks would get. The Friars rattled off nine unanswered points to go up by 22, then led by at least 17 the rest of the way. Stonehill trailed by 28 on two occasions down the stretch.   --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","Justin Lower fires 63, grabs share of third-round lead at Cabo",https://deadspin.com/justin-lower-fires-63-grabs-share-of-third-round-lead-at-cabo/,2024-11-10T01:42:17.469Z,"Chasing the first PGA Tour victory of his career, Justin Lower shot a third-round 63 to forge a three-way tie atop the leaderboard at the World Wide T","Chasing the first PGA Tour victory of his career, Justin Lower shot a third-round 63 to forge a three-way tie atop the leaderboard at the World Wide Technology Championship on Saturday in Los Cabos, Mexico. With a bogey-free, 9-under-par round, Lower equaled the best 18-hole score of his career, and is joined at 16-under 200 by Carson Young (67 on Saturday) and second-round co-leader Colombia's Nico Echavarria (68). Lower, 35, was in 14th place entering Saturday at El Cardonal at Diamante, but posted the round of the day with seven birdies and capped it with an eagle on the par-5 18th hole. ""The big thing about 18 is I think just getting it in play off the tee,"" said Lower, making his 94th career start on the PGA Tour. ""If you can avoid both the bunkers, you'll have a chance. ... I don't know where it landed, but it ended up maybe 10, 11 feet from it. I luckily got a read on the putt from (Kevin) Streelman, so worked out."" Ranked 95th in the FedEx Cup Fall standings entering the event, Lower is projected to rise to No. 59, which is significant since players ranked No. 51-60 at the end of the fall qualify for the first two signature events of 2025. ""I mean, there's 18 holes tomorrow on a very score-able golf course,"" he said. ""I think the wind's going to stay down again, so I have to go out and basically shoot probably somewhere between 5 and 9 under again. ... If the wind's down, scores are going to be low. Yeah, a win would mean everything. I still have a job to do."" Meanwhile, Young is also in pursuit of his first PGA Tour win and moved up two spots with six birdies, including one on No. 18, to offset a bogey on the par-4 7th hole.  ""It seemed like a whole different golf course today,"" said the 29-year-old Young, playing in his 64th PGA Tour event. ""The wind blowing in a little bit different direction so it was a challenge, but I still played really solid, hit a lot of good iron shots and made some random long putts which helped keep the momentum going for the round. Just happy I had a good finish there."" Echavarria, 30, posted another bogey-free round, notching four birdies along the way, to maintain a share of the lead as he eyes his third PGA Tour victory and second in back-to-back starts as he captured the ZOZO Championship on Oct. 27. The win would be huge for the Colombian as he would move from No. 65 in the FedEx Cup Fall standings to No. 51, which if it stands would qualify him for the first two signature events of 2025. ""Living the right life,"" he said. ""It's been -- yeah, it's been good golf, it's been solid. Played very smart today. ... So kept myself in there and, hopefully, we can keep it going one more day."" Max Greyserman, who held a share of the second-round lead, is among a trio of players one shot back at 15-under 201 following a third-round 69. Joe Highsmith (65 on Saturday) and Austin Eckroat (66) are also 15 under.  Several others, including Ben Griffin (66 on Saturday) and Maverick McNealy (67), who are tied for seventh at 14 under, are a few shots off the pace and within striking distance.  --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Texans activate WR Nico Collins (hamstring) off IR,https://deadspin.com/texans-activate-wr-nico-collins-hamstring-off-ir/,2024-11-10T01:17:14.891Z,The Houston Texans activated big-play receiver Nico Collins from injured reserve Saturday and he will play in Sunday night's clash against the Detroit,"The Houston Texans activated big-play receiver Nico Collins from injured reserve Saturday and he will play in Sunday night's clash against the Detroit Lions. Collins has missed the past four games due to a hamstring injury sustained in Week 5. He was listed as questionable on Friday's injury report. Collins was placed on IR on Oct. 9, three days after he injured his hamstring making a 67-yard touchdown reception in the first quarter of the Texans' 23-20 victory over the Buffalo Bills. Collins, 25, was the NFL's leading receiver at the time of the injury. He recorded 32 catches for 567 yards and three touchdowns in five games. Houston also activated veteran defensive end Jerry Hughes (hip) off IR. Hughes has 70 career sacks in 222 games (152 starts) with the Indianapolis Colts (2010-12), Buffalo Bills (2013-21) and Texans. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Report: Cowboys QB Dak Prescott likely to have season-ending surgery,https://deadspin.com/report-cowboys-qb-dak-prescott-likely-to-have-season-ending-surgery/,2024-11-10T01:12:11.641Z,"Rather than face potential complications by letting Dak Prescott's partially torn hamstring to heal without surgery, the Dallas Cowboys have decided t","Rather than face potential complications by letting Dak Prescott's partially torn hamstring to heal without surgery, the Dallas Cowboys have decided the star quarterback will have a season-ending procedure, ESPN reported on Saturday. Per the report, Prescott and the Cowboys are holding off until one more specialist offers an opinion on whether he should undergo surgery. The veteran signal-caller is expected to meet with the specialist early next week in New York. Dallas' medical staff are on board with the surgery, which would keep him off the field for four months. If the specialist agrees with the Cowboys' assessment, Prescott will go under the knife on Wednesday, per the report.   Owner and general manager Jerry Jones told 105.3 The Fan in Dallas on Friday that Prescott would prefer to let the hamstring heal on its own have undergoing multiple surgeries (left shoulder, right thumb, right ankle) over the last few years. Prescott has not been placed on injured reserve, but he will be inactive Sunday when the Cowboys (3-5) try to snap a three-game losing streak against the visiting Philadelphia Eagles (6-2) because of a partial avulsion of his hamstring. ESPN reported that even without surgery, Prescott will need six to eight weeks to recover. Prescott, 31, got hurt while scrambling during the third quarter of Dallas' 27-21 road loss to the Atlanta Falcons on Sunday. Cooper Rush took over at quarterback, and he will be the starter during Prescott's absence, backed up by Trey Lance. Players are required to miss at least the next four games when placed on injured reserve. After hosting the Eagles on Sunday and the Houston Texans on Monday, Nov. 18, Dallas plays games at the Washington Commanders on Nov. 24 and at home against the New York Giants on Thursday, Nov. 28. Prescott, had he been placed on IR by Saturday, would have been eligible to be added back to the active roster for the home game against the Cincinnati Bengals on Monday, Dec. 9. The Cowboys did make moves on Saturday, elevating cornerback Josh Butler and wide receiver Jalen Cropper from the practice squad to the active roster. Prescott owns the NFL's richest contract, with a guarantee of $230 million in a deal that runs through 2030. In nine years as the Cowboys' starting quarterback, he has a 76-46 regular-season record but a 2-5 postseason record, having never guided Dallas to a conference final. This season, Prescott has completed 64.7 percent of his passes for 1,978 yards and 11 touchdowns with eight interceptions. For his career, the three-time Pro Bowl performer has a 66.8 percent completion rate for 31,437 yards and 213 TD passes with 82 interceptions. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","Collin Sexton, Jordan Clarkson’s late heroics help Jazz nip Spurs",https://deadspin.com/collin-sexton-jordan-clarksons-late-heroics-help-jazz-nip-spurs/,2024-11-10T01:07:06.596Z,Collin Sexton scored 23 points and Jordan Clarkson canned four key free throws in the final 12 seconds to help the visiting Utah Jazz beat the San Ant,"Collin Sexton scored 23 points and Jordan Clarkson canned four key free throws in the final 12 seconds to help the visiting Utah Jazz beat the San Antonio Spurs 111-110 on Saturday. The game was tied when the fourth quarter began and was still even at 95 with five minutes to play. The Jazz used a ringing 3-pointer by Clarkson to build a five-point lead with 2:44 left, but San Antonio closed to within a point twice, the final time when Keldon Johnson poured in a 3-pointer with 32 seconds remaining. Clarkson then made two of three free throws with 11.8 seconds to play, allowing the Spurs a shot for a chance to tie the game. After a timeout, the Spurs' Victor Wembanyama was called for an offensive foul while setting a pick on Clarkson Lauri Markkanen added 20 points for the Jazz, with Clarkson finishing with 16, John Collins producing 15 points and 10 rebounds and Johnny Juzang notching 10 points. Wembanyama led the Spurs with 24 points and 16 rebounds. Stephon Castle had 23 points, Devin Vassell scored 21, Johnson hit for 14 and Harrison Barnes tallied 10 in the loss. San Antonio was down 25-22 after the first period and trailed 39-34 midway through the second until Vassell's 3-pointer started a 7-0 run that pushed the Spurs to a 41-39 lead with 4:03 left in the half. The Jazz answered with a three-point play by Sexton and three free throws from Juzang to regain the front and carried a 53-45 lead into the break. Markkanen led all scorers with 15 points before halftime, while Sexton had 10 points for the Jazz. Wembanyama canned four 3-pointers in the first half and paced San Antonio with 14 points. Vassell, making his season debut after missing the Spurs' first nine games with a broken hand, scored 10 points off the bench. The Spurs rallied to tie the game at 62 on Barnes' setback 3-pointer near the midway point of the third quarter. Utah swung back, forging its largest lead of the game with a 13-4 run that featured a dunk and a pair of three-point plays by John Collins. The Spurs finished the period with a 16-7 spurt to even the score at 82 heading into the final quarter. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","Coco Gauff storms back, upends Zheng Qinwen for WTA Finals title",https://deadspin.com/coco-gauff-storms-back-upends-zheng-qinwen-for-wta-finals-title/,2024-11-10T00:57:04.940Z,"Down a set and trailing in both the second and third sets, World No. 3 Coco Gauff pulled off a memorable 3-6, 6-4, 7-6 (2) victory over No. 7 Zheng Qi","Down a set and trailing in both the second and third sets, World No. 3 Coco Gauff pulled off a memorable 3-6, 6-4, 7-6 (2) victory over No. 7 Zheng Qinwen of China in the WTA Finals championship match on Saturday in Riyadh, Saudi Arabia. In the first year-ending championship of her career, Gauff captured the Billie Jean King Trophy and the $4,805,000 check -- the largest in the history of women's professional tennis. ""Just staying resilient, fighting for every point,"" Gauff said in her post-match press conference. ""I know I was like a couple points away from losing, but, you know, I just tried to stay in the moment, honestly, and I'm really proud of myself."" Gauff secured her ninth career Hologic WTA Tour singles title in a 3-hour, 4-minute match, the longest final in the WTA Finals since 2008, when time statistics began to be tracked. Gauff, 20, is the youngest player in the title match of the WTA Finals since 2010 (Denmark's Caroline Wozniacki) and is the youngest women's player to win the WTA Finals since Maria Sharapova of Russia at age 17 in 2004. Down a break in the second set, Gauff came back to win that set, breaking Zheng while leading 5-4 to even the match at one set apiece. In the decisive third set, Gauff managed to rally from a 5-4 deficit in the third set when Zheng was serving for the match. After forcing a tiebreaker, Gauff broke Zheng three times before closing out the impressive victory. ""At the end of the match, when I, like, fell on the floor, I didn't think I was going to do that,"" said Gauff, who for the second straight season will end the year as the No. 3 player in the world.  ""I kind of, like, made a promise to myself that I will only save that for Grand Slams. But honestly, to the way the match went, I was like, 'I'm just tired. I just want to lay on the ground.'"" Zheng managed two more winners than Gauff (23-21) but committed 64 unforced errors to 44 for her American opponent. Both excelled in saving break points, with Gauff saving 7 of 12 and Zheng saving 9 of 14. Gauff had the edge in first-serve point percentage, 70 percent to 63 percent, which played a role in her emerging victorious. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",No. 23 Clemson outclasses Virginia Tech,https://deadspin.com/no-23-clemson-outclasses-virginia-tech/,2024-11-10T00:52:08.555Z,Cade Klubnik tossed three second-half touchdown passes as No. 23 Clemson overcame Virginia Tech 24-14 Saturday night in Atlantic Coast Conference play,"Cade Klubnik tossed three second-half touchdown passes as No. 23 Clemson overcame Virginia Tech 24-14 Saturday night in Atlantic Coast Conference play at Blacksburg, Va. With the win, Clemson improves to 7-2 and 5-1 in the ACC. They are one of three teams with one loss in the conference behind SMU. Virginia Tech is 5-5 and 3-3 in conference play. After a sloppy first half that saw Klubnik go 8-for-19 in the air, throw an interception at the Hokies' 4-yard line, and take a sack to end another promising drive on fourth down, he showed athleticism and accuracy in the second. Klubnik had two first-down runs on the Tigers' first drive of the second half to keep the chains moving, and connected with speedy wide receiver Cole Turner on a 29-yard pump-and-go for his first score to tie the score at 7. On the next Tigers' drive, facing a third-and-seven, Klubnik evaded Virginia Tech defensive back Mansoor Delane, who came free on a blitz, and found T.J. Moore all alone behind the defense for a 41-yard score to make it 14-7. Clemson cornerback Ashton Hampton would make a brilliant one-armed interception of Virginia Tech quarterback Kyren Drones on the next Hokies' drive and Clemson would march 93 yards on 10 plays with Klubnik connecting with Jake Briningstool for a 12-yard TD pass with 13:08 left. That catch gave Briningstool the most receptions for a tight end in Clemson history. He now has 114. Drones was replaced on the next drive by Collin Schlee, who threw a touchdown pass with 1:43 left. Earlier, the Hokies led 7-0 thanks to a blocked field goal by Keyshawn Burgos that fluttered into the arms of Quentin Reddish, who took it back 77 yards for a score early in the second quarter. Coming into the week, both Drones and Hokies lead running back Bhayshul Tuten were listed as questionable dealing with injuries. Drones started, while Tuten entered the game on the third play. Tuten finished with zero yards on four carries before leaving the game with an injury in the third quarter. Klubnik finished with 211 yards passing. Clemson running back Phil Mafah finished with a game-high 128 yards on 26 carries. Clemson held the Hokies to 228 total yards. Clemson coach Dabo Swinney is now 7-0 in his career against Virginia Tech.  --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","LaNorris Sellers, Raheim Sanders lead South Carolina to easy win at Vanderbilt",https://deadspin.com/lanorris-sellers-raheim-sanders-lead-south-carolina-to-easy-win-at-vanderbilt/,2024-11-10T00:47:01.568Z,"LaNorris Sellers (238 passing yards, two touchdowns) and Rocket Sanders (178 yards from scrimmage) starred as South Carolina (6-3, 4-3 Southeastern Co","LaNorris Sellers (238 passing yards, two touchdowns) and Rocket Sanders (178 yards from scrimmage) starred as South Carolina (6-3, 4-3 Southeastern Conference) beat Vanderbilt (6-4, 3-3) 28-7 Saturday in Nashville, Tenn. South Carolina's defense did its part, holding Vanderbilt to 274 yards of total offense and a season-low seven points thanks to a dominant performance by its front seven. The Gamecocks sacked Vanderbilt's Diego Pavia (16-of-31 passing, 166 yards, 65 rushing yards) twice, hurried him eight times and broke up eight of his passes. Meanwhile, South Carolina's offensive line had allowed 32 sacks on the season coming into the game, but didn't allow one to the Commodores. It was Vanderbilt's most lopsided defeat this year; previously, the Commodores hadn't lost by more than four points. On the second play of the second half, Sellers escaped the pass rush near his own goal line, rolled left and found a wide-open Jared Brown deep downfield for a 51-yard pass. Two plays later, Sanders found a big hole left and dashed 31 yards for a score and a 14-0 lead. Vanderbilt then sustained its first substantial drive, marching 75 plays in 10 yards and scoring when Pavia broke containment on a pass play and scrambled 17 yards for a touchdown. But Sanders' 39-yard run on the next drive set up his 1-yard scamper to extend the lead back to 14 points. The Commodores moved the ball better in the second half, but the Gamecocks defense stiffened to force turnovers on downs on back-to-back drives. Defensive back Peyton Williams broke up a Pavia pass on the first stop and Bam Martin-Scott broke free on a pass rush to get in Pavia's face and knock down another throw to end the second drive at the Gamecocks 39. After the latter, Sanders took a screen pass from Sellers and weaved his way through defenders for a 43-yard touchdown and a 28-7 lead with 7:55 left. The Gamecocks dominated the first half, out-gaining Vanderbilt 187-83 while steadily pressuring Pavia. Sellers found Nyck Harbor open for 23 yards to the Vanderbilt 17, then hit Josh Simon for a 17-yard touchdown on the next play for the game's first score with 13:11 left in the second quarter. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",No. 16 Ole Miss' defense shines in upset of No. 3 Georgia,https://deadspin.com/no-16-ole-miss-defense-shines-in-upset-of-no-3-georgia/,2024-11-10T00:42:12.910Z,"Behind Jaxson Dart, Caden Davis and an impressive defense, No. 16 Ole Miss upset No. 3 Georgia 28-10 in Oxford, Miss., on Saturday, denting the Bulldo","Behind Jaxson Dart, Caden Davis and an impressive defense, No. 16 Ole Miss upset No. 3 Georgia 28-10 in Oxford, Miss., on Saturday, denting the Bulldogs' national title hopes in the process. Dart completed 13 of 22 passes for 199 yards, a touchdown and an interception and ran for a team-high 50 yards. while Davis made all five of his field goal attempts as the Rebels (8-2, 4-2 SEC) won their third straight game.  Carson Beck was 20-of-31 passing for 185 yards but threw an interception and fumbled twice for the Bulldogs (7-2, 5-2), who had their four-game winning streak snapped. Nate Frazier ran for 47 yards and a touchdown for Georgia, which was outgained 395-244. Trailing 16-7, Beck found Cash Jones for 29 yards on Georgia's opening drive of the second half, advancing to Ole Miss' 10-yard line. From there, Georgia had to settle for Peyton Woodring's 23-yard field goal at the 9:47 mark of the third quarter. Ole Miss answered on the following drive as Dart connected with Cayden Lee for gains of 23 and 26, before finding Antwane Wells on a 10-yard scoring pass with 6:10 left in the third. Dart's two-point conversion attempt was unsuccessful, and the Rebels led 22-10. Georgia turned the ball over on its next two drives. Frazier fumbled at Ole Miss' 29-yard line with 3:26 left in the third, before Beck was picked off by John Saunders Jr. at the Rebels' 15-yard line at the 7:22 mark of the fourth. Davis tacked on another field goal with 3:22 left, extending Ole Miss' lead to 25-10. Two plays into Georgia's next drive, Beck was strip-sacked by Princely Umanmielen, and Suntarine Perkins recovered the ball on Georgia's 19-yard line. Davis capped the scoring on a 32-yard field goal with 1:11 left. On Ole Miss' third play of the game, Dart was picked off by Dan Jackson, giving Georgia the ball at Ole Miss' 21. Seven plays later, Frazier's 2-yard touchdown run with 10:32 left in the first quarter put the visitors ahead 7-0. The Rebels answered with a 10-play, 75-yard scoring drive capped with Ulysses Bentley IV's 9-yard run at the 6:53 mark. After a Georgia punt, Davis' 23-yard field goal gave Ole Miss its first lead at 10-7 with three minutes left in the opening quarter. The Rebels followed two more Georgia punts with a pair of Davis field goals from 43 and 53 yards, respectively, as Ole Miss held a 16-7 halftime lead. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","Duke scores touchdowns, NC State settles for field goals in Blue Devils' win",https://deadspin.com/duke-scores-touchdowns-nc-state-settles-for-field-goals-in-blue-devils-win/,2024-11-10T00:32:10.491Z,Maalik Murphy threw for two touchdowns and ran for another as Duke snapped a two-game losing streak by winning 29-19 at North Carolina State on Saturd,"Maalik Murphy threw for two touchdowns and ran for another as Duke snapped a two-game losing streak by winning 29-19 at North Carolina State on Saturday in Raleigh, N.C. Duke (7-3, 3-3 Atlantic Coast Conference) handled the task defensively by holding the Wolfpack without a touchdown until the fourth quarter. Todd Pelino kicked two long field goals for the Blue Devils, who have defeated NC State in back-to-back seasons. Kanoah Vinesett kicked four field goals for NC State (5-5, 2-4), which played in its home finale. The Wolfpack was coming off victories against ACC newcomers Cal and Stanford but couldn't pull off another triumph against a longtime neighboring foe. Murphy was 22 of 31 for 245 yards in the air, but Duke gained just 31 rushing yards. The Blue Devils managed 276 yards of total offense, barely outgaining NC State's 268. Wolfpack quarterback CJ Bailey was 16 of 39 for 184 yards, one touchdown and one interception. Murphy broke a tie in the third quarter with a 3-yard touchdown run for a 19-12 edge. Then he connected with Sahmir Hagans for a 9-yard touchdown pass to complete the first possession of the fourth quarter. NC State finally got going and Bailey pass to Wesley Grimes for a 16-yard touchdown on fourth-and-8 as the Wolfpack closed within 26-19 with 9:01 remaining in regulation. The teams traded punts before Duke chewed up almost four minutes from the clock to set up Pelino's 49-yarder for the final points. Duke started strong by scoring in a variety of ways. The first points came on a safety when Bailey was sacked by Wesley Williams and Aaron Hall in the end zone. Pelino kicked a 50-yard field goal and then Murphy hooked up with Jordan Moore for a 45-yard touchdown play as the Blue Devils built a 12-0 lead. NC State came back in pieces with second-quarter field goals of 30, 28 and 37 yards. The last of those was a gift following a Duke fumble and with just one second left in the half, making the score 12-9. Vinesett was good from 25 yards out to tie the score early in the third quarter. --Field Level Media Copyright 2024"
