team_or_player,source,publication_date,content,trust_score,classification,link
Chargers activate Gus Edwards (ankle) off IR; RB questionable vs. Titans,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"The Los Angeles Chargers activated Gus Edwards off of injured reserve Saturday, but the running back is questionable for Week 10 against the visiting",0.0,unknown,https://deadspin.com/chargers-activate-gus-edwards-ankle-off-ir-rb-questionable-vs-titans/
Florida coach Todd Golden releases statement on accusations,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Reportedly accused of sexual harassment and stalking by multiple women, Florida coach Todd Golden is expected to coach the Gators in Monday's home gam",0.0,unknown,https://deadspin.com/florida-coach-todd-golden-releases-statement-on-accusations/
"Georgia, freshman star Asa Newell take on Texas Southern","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Led by freshman phenom Asa Newell, Georgia looks to ride its momentum into its matchup Saturday against the Texas Southern Tigers in Athens, Ga.,The B",0.0,unknown,https://deadspin.com/georgia-freshman-star-asa-newell-take-on-texas-southern/
LSU spreading scoring around as Alabama State visits,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"LSU opened the season looking for balanced scoring and started off well., ,Now the Tigers will look to build on that season-opening performance when t",0.0,unknown,https://deadspin.com/lsu-spreading-scoring-around-as-alabama-state-visits/
Report: Cowboys LB Micah Parsons (ankle) to return,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"The Dallas Cowboys will have two-time first-team All-Pro edge rusher Micah Parsons back on Sunday against the visiting Philadelphia Eagles, ESPN repor",0.0,unknown,https://deadspin.com/report-cowboys-lb-micah-parsons-ankle-to-return/
Oilers score 4 goals in third to pull away from Canucks,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Connor McDavid had a goal and two assists and Connor Brown scored two third-period goals as the Edmonton Oilers rolled past the host Vancouver Canucks,0.0,unknown,https://deadspin.com/oilers-score-4-goals-in-third-to-pull-away-from-canucks/
No. 11 Auburn wins back-and-forth battle with No. 4 Houston,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Chad Baker-Mazara took over down the stretch as the No. 11 Auburn Tigers beat the No. 4 Houston Cougars 74-69 in the second game of the Mattress Firm,0.0,unknown,https://deadspin.com/no-11-auburn-wins-back-and-forth-battle-with-no-4-houston/
A Lim Kim hangs on to win LOTTE Championship,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"South Korea's A Lim Kim fired a 4-under 68 on Saturday to win the LOTTE Championship in Ewa Beach, Hawaii. ,Kim entered the fourth and final round of",0.0,unknown,https://deadspin.com/a-lim-kim-hangs-on-to-win-lotte-championship/
"No. 17 Indiana eyes improvements, welcomes Eastern Illinois next","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Mackenzie Mgbako had a simple explanation for his career-high 31 points in Indiana's season-opening 80-61 win Wednesday night against SIU Edwardsville,0.0,unknown,https://deadspin.com/no-17-indiana-eyes-improvements-welcomes-eastern-illinois-next/
Nevada uses late run to pull away from Washington,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Kobe Sanders had 20 points and five assists to lead Nevada to a 63-53 victory over Washington on Saturday in Reno, Nev.,Nick Davidson added 14 points",0.0,unknown,https://deadspin.com/nevada-uses-late-run-to-pull-away-from-washington/
Jaren Jackson Jr. heating up for Grizzlies as Blazers await,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Jaren Jackson Jr. had a career-best offensive campaign last season, and he might be ready to push the envelope even more this year.,The Memphis star f",0.0,unknown,https://deadspin.com/jaren-jackson-jr-heating-up-for-grizzlies-as-blazers-await/
Justin Allgaier overcomes early mistakes to win first NASCAR Xfinity Series championship,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"AVONDALE, Ariz. - In one of the most remarkable comebacks in recent memory, longtime fan favorite Justin Allgaier at last claimed the NASCAR Xfinity S",0.0,unknown,https://deadspin.com/justin-allgaier-overcomes-early-mistakes-to-win-first-nascar-xfinity-series-championship/
Five-goal second period helps Avalanche defeat Hurricanes,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Nathan MacKinnon and Artturi Lehkonen scored 53 seconds apart in a five-goal second period, and the Colorado Avalanche beat Carolina 6-4 in Denver on",0.0,unknown,https://deadspin.com/five-goal-second-period-helps-avalanche-defeat-hurricanes/
Eleven Kings notch points in win over slumping Jackets,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Five players found the back of the net for the Los Angeles Kings as the hosts won for the third time in four games, beating the Columbus Blue Jackets",0.0,unknown,https://deadspin.com/eleven-kings-notch-points-in-win-over-slumping-jackets/
"Kirill Kaprizov, surging Wild face inconsistent Blackhawks","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Uneven efforts continue to bewilder the Chicago Blackhawks.,The Minnesota Wild happily cannot relate.,Minnesota enters its visit to Chicago on Sunday",0.0,unknown,https://deadspin.com/kirill-kaprizov-surging-wild-face-inconsistent-blackhawks/
"Virginia holds on, hands No. 18 Pitt second straight loss","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Xavier Brown accounted for two touchdowns and visiting Virginia held on for a 24-19 upset of No. 18 Pittsburgh on Saturday night., ,It was the second",0.0,unknown,https://deadspin.com/virginia-holds-on-hands-no-18-pitt-second-straight-loss/
Ashton Jeanty paves way again as No. 12 Boise St. holds off Nevada,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Ashton Jeanty rushed for 209 yards and three touchdowns to lead No. 12 Boise State to a 28-21 victory over visiting Nevada on Saturday night in the Mo,0.0,unknown,https://deadspin.com/ashton-jeanty-paves-way-again-as-no-12-boise-st-holds-off-nevada/
No. 24 Missouri scores 2 TDs in final 63 seconds to steal win over Oklahoma,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Missouri's Zion Young returned a fumble 17 yards for a touchdown in the final minute to lift the No. 24 Tigers to a 30-23 win over Oklahoma on Saturda,0.0,unknown,https://deadspin.com/no-24-missouri-scores-2-tds-in-final-63-seconds-to-steal-win-over-oklahoma/
Bernhard Langer slides into lead at Charles Schwab Cup Championship,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,German Bernhard Langer carded a 4-under 67 on Saturday to move into the lead after three rounds of action at the Charles Schwab Cup Championship in Ph,0.0,unknown,https://deadspin.com/bernhard-langer-slides-into-lead-at-charles-schwab-cup-championship/
"Seeking another milestone win, North Florida faces Georgia Tech","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,North Florida aims for another win against an opponent from a major conference when it travels to play Atlantic Coast Conference member Georgia Tech o,0.0,unknown,https://deadspin.com/seeking-another-milestone-win-north-florida-faces-georgia-tech/
"Jalen Milroe, No. 11 Alabama run all over No. 15 LSU in 42-13 win","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Jalen Milroe rushed for a career-high 185 yards and ran for four touchdowns as No. 11 Alabama never trailed in a 42-13 victory against No. 15 LSU in a,0.0,unknown,https://deadspin.com/jalen-milroe-no-11-alabama-run-all-over-no-15-lsu-in-42-13-win/
"Suns, kings of close calls, welcome Kings next","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"The Phoenix Suns hope to run their winning streak to eight games when they host the Sacramento Kings on Sunday night, but they would prefer not to hav",0.0,unknown,https://deadspin.com/suns-kings-of-close-calls-welcome-kings-next/
Tyler Warren shows off versatility as No. 6 Penn State thrashes Washington,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Tight end Tyler Warren made a game-high eight receptions and rushed for two touchdowns as No. 6 Penn State trounced Washington 35-6 Saturday night in,0.0,unknown,https://deadspin.com/tyler-warren-shows-off-versatility-as-no-6-penn-state-thrashes-washington/
Martin Truex Jr. earns season-finale pole at Phoenix Raceway,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"AVONDALE, Ariz. -- Retiring veteran Martin Truex Jr. claimed the pole for his last race as a full-time competitor, besting the field in qualifying for",0.0,unknown,https://deadspin.com/martin-truex-jr-earns-season-finale-pole-at-phoenix-raceway/
Dillon Gabriel sets career TD mark as No. 1 Oregon routs Maryland,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Dillon Gabriel set an NCAA record with his 179th career touchdown and No. 1 Oregon shook off a slow start to defeat Maryland 39-18 on Saturday in Euge,0.0,unknown,https://deadspin.com/dillon-gabriel-sets-career-td-mark-as-no-1-oregon-routs-maryland/
"Riley Leonard, No. 10 Notre Dame pound Florida State 52-3","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Riley Leonard passed for one touchdown and rushed for two more as No. 10 Notre Dame cruised over visiting Florida State 52-3 on Saturday night in Sout,0.0,unknown,https://deadspin.com/riley-leonard-no-10-notre-dame-pound-florida-state-52-3/
Arizona State scores late to win seesaw affair vs. UCF,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Sam Leavitt completed three touchdown passes, two of them to Jordyn Tyson, in Arizona State's 35-31 victory over UCF on Saturday in a Big 12 game at T",0.0,unknown,https://deadspin.com/arizona-state-scores-late-to-win-seesaw-affair-vs-ucf/
No. 7 Tennessee pulls away late to finish off Mississippi State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Nico Iamaleava threw two touchdown passes in the first half before leaving with an injury, and Dylan Sampson rushed for his 20th score of the season S",0.0,unknown,https://deadspin.com/no-7-tennessee-pulls-away-late-to-finish-off-mississippi-state/
Carlos Prates makes quick work of Neil Magny at Fight Night,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Welterweight Carlos Prates made a stunning statement in the main event at UFC Fight Night in Las Vegas on Saturday, securing a late-first-round knocko",0.0,unknown,https://deadspin.com/carlos-prates-makes-quick-work-of-neil-magny-at-fight-night/
"Juuse Saros, Predators shut out Utah to snap skid","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Filip Forsberg and Jonathan Marchessault each scored twice and Juuse Saros made 26 saves for his 25th career shutout to help the Nashville Predators b,0.0,unknown,https://deadspin.com/juuse-saros-predators-shut-out-utah-to-snap-skid/
Bench production could be the difference as Nuggets host Mavs,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Denver's biggest question mark coming into the season was if the bench was good enough to keep the team in games or stretch leads.,For the last few ga",0.0,unknown,https://deadspin.com/bench-production-could-be-the-difference-as-nuggets-host-mavs/
Atlanta United stun Inter Miami to reach East semis,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Bartosz Slisz scored on a 76th-minute header and visiting Atlanta United completed one of the biggest upsets in MLS Cup Playoff history with a 3-2 win,0.0,unknown,https://deadspin.com/atlanta-united-stun-inter-miami-to-reach-east-semis/
Jack Hughes scores in OT to complete Devils' comeback vs. Islanders,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Jack Hughes scored his second goal with 2:35 left in overtime Saturday night for the visiting New Jersey Devils, who overcame a two-goal, third-period",0.0,unknown,https://deadspin.com/jack-hughes-scores-in-ot-to-complete-devils-comeback-vs-islanders/
TCU stacks up touchdowns in routing Oklahoma State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Savion Williams and Cam Cook each scored two touchdowns as TCU became bowl eligible with a 38-13 win over Oklahoma State on Saturday in the Big 12 Con,0.0,unknown,https://deadspin.com/tcu-stacks-up-touchdowns-in-routing-oklahoma-state/
"Down 12 in 4th, Cavs rally past Nets for 11-0 start","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Evan Mobley collected 23 points and 16 rebounds as the Cleveland Cavaliers, who trailed by 12 entering the fourth quarter, extended their season-openi",0.0,unknown,https://deadspin.com/down-12-in-4th-cavs-rally-past-nets-for-11-0-start/
Free throws help Nebraska slide past Bethune-Cookman,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Juwan Gary had 11 points and nine rebounds and Nebraska overcame a sloppy performance to beat visiting Bethune-Cookman 63-58 in a nonconference game S,0.0,unknown,https://deadspin.com/free-throws-help-nebraska-slide-past-bethune-cookman/
"After sluggish start, No. 3 UConn coasts to 39-point win over New Hampshire","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Alex Karaban scored 17 points and had five rebounds and four blocked shots to lead No. 3 UConn to a 92-53 victory over New Hampshire on Saturday night,0.0,unknown,https://deadspin.com/after-sluggish-start-no-3-uconn-coasts-to-39-point-win-over-new-hampshire/
Zach LaVine helps Bulls rally past Hawks in return,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Zach LaVine returned to the lineup to score 18 points and sparked a late rally to help the visiting Chicago Bulls overcome a 17-point second-half defi,0.0,unknown,https://deadspin.com/zach-lavine-helps-bulls-rally-past-hawks-in-return/
Maple Leafs even season series with Habs with 4-1 win,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,William Nylander and Mitch Marner each had a goal and an assist and the Toronto Maple Leafs defeated the visiting Montreal Canadiens 4-1 on Saturday n,0.0,unknown,https://deadspin.com/maple-leafs-even-season-series-with-habs-with-4-1-win/
No. 8 Baylor's balanced attack sinks No. 16 Arkansas,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Jayden Nunn scored 16 points and Norchad Omier added 15 and 12 rebounds as No. 8 Baylor beat No. 16 Arkansas 72-67 on a neutral court in Dallas, Texas",0.0,unknown,https://deadspin.com/no-8-baylors-balanced-attack-sinks-no-16-arkansas/
Senators top Bruins on Brady Tkachuk's OT winner,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Brady Tkachuk scored 21 seconds into overtime, finishing with a goal and an assist, as the visiting Ottawa Senators beat the Boston Bruins 3-2 on Satu",0.0,unknown,https://deadspin.com/senators-top-bruins-on-brady-tkachuks-ot-winner/
Struggling Sixers hope winning trend vs. Hornets extends,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Less than four weeks into the season, the Philadelphia 76ers are already searching for answers.,The Sixers are desperate for a victory Sunday when the",0.0,unknown,https://deadspin.com/struggling-sixers-hope-winning-trend-vs-hornets-extends/
"Rangers shut out Red Wings, complete sweep of season series","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Jonathan Quick recorded his 61st career shutout, and Artemi Panarin had a goal and an assist as the New York Rangers topped the host Detroit Red Wings",0.0,unknown,https://deadspin.com/rangers-shut-out-red-wings-complete-sweep-of-season-series/
"Youthful Thunder brace for battle vs. Stephen Curry, Warriors","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Oklahoma City Thunder coach Mark Daigneault's team is the youngest in the NBA this season, with an average player age of just 24.148 years old.,But no",0.0,unknown,https://deadspin.com/youthful-thunder-brace-for-battle-vs-stephen-curry-warriors/
Dayton rallies from 13 down to defeat Northwestern,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Enoch Cheeks had 16 points and six steals and Nate Santos added 16 points and six rebounds to help host Dayton rally past Northwestern for a 71-66 win,0.0,unknown,https://deadspin.com/dayton-rallies-from-13-down-to-defeat-northwestern/
Jamir Watkins pours in 30 points to lead Florida State past Rice,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Jamir Watkins scored a game-high 30 points to propel Florida State to a 73-65 victory over Rice on Saturday night at the Mattress Firm Battleground 2k,0.0,unknown,https://deadspin.com/jamir-watkins-pours-in-30-points-to-lead-florida-state-past-rice/
Alex Ovechkin edges closer to all-time goals lead as Caps rout Blues,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Alex Ovechkin scored twice to add to his historic goal total and power the visiting Washington Capitals past the St. Louis Blues 8-1 Saturday.,In his",0.0,unknown,https://deadspin.com/alex-ovechkin-edges-closer-to-all-time-goals-lead-as-caps-rout-blues/
Franz Wagner stepping up as short-handed Magic face Wizards,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Orlando looks for a second straight win without star Paolo Banchero when the Magic host the Washington Wizards on Sunday night.,Banchero is out for se",0.0,unknown,https://deadspin.com/franz-wagner-stepping-up-as-short-handed-magic-face-wizards/
"Jimmy Butler out as Heat try to cool off Anthony Edwards, Wolves","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Anthony Edwards is red hot from 3-point range this season., ,As long as that remains true, the Minnesota Timberwolves superstar plans to keep launchin",0.0,unknown,https://deadspin.com/jimmy-butler-out-as-heat-try-to-cool-off-anthony-edwards-wolves/
Panthers run win streak to 7 by beating Flyers in shootout,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Aleksander Barkov and Evan Rodrigues scored in the shootout as the host Florida Panthers won their seventh straight game, defeating the Philadelphia F",0.0,unknown,https://deadspin.com/panthers-run-win-streak-to-7-by-beating-flyers-in-shootout/
Arizona State faces major challenge early against No. 6 Gonzaga,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Arizona State knocked off one of the top teams in the West Coast Conference on Friday night, defeating Santa Clara 81-74 in Henderson, Nev.,But Sunday",0.0,unknown,https://deadspin.com/arizona-state-faces-major-challenge-early-against-no-6-gonzaga/
"Orlando City draw even late, sink Charlotte FC in PKs","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Facundo Torres scored in the 12th minute of second-half stoppage time to forge a 1-1 draw before Orlando City went on to beat visiting Charlotte FC 4-,0.0,unknown,https://deadspin.com/orlando-city-draw-even-late-sink-charlotte-fc-in-pks/
Grizzlies star Ja Morant (hip) out multiple weeks,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"The Memphis Grizzlies announced on Saturday that their best player, two-time All-Star Ja Morant, is week-to-week with hip and pelvic injuries suffered",0.0,unknown,https://deadspin.com/grizzlies-star-ja-morant-hip-out-multiple-weeks/
Suns star F Kevin Durant (calf) out two-plus weeks,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Phoenix Suns star Kevin Durant sustained a left calf strain and will be re-evaluated in two weeks, the team announced Saturday.,Durant apparently was",0.0,unknown,https://deadspin.com/suns-star-f-kevin-durant-calf-out-two-plus-weeks/
"Shedeur Sanders, No. 20 Colorado rally past Texas Tech","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Shedeur Sanders passed for 291 yards and three touchdowns and had a rushing score, and Shilo Sanders recovered a fumble for a touchdown as No. 20 Colo",0.0,unknown,https://deadspin.com/shedeur-sanders-no-20-colorado-rally-past-texas-tech/
Jabri Abdur-Rahim's 16 points lead Providence in home win over Stonehill,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Jabri Abdur-Rahim came off the bench to post 16 points and six rebounds as host Providence defeated Stonehill 76-49 on Saturday night., ,Abdur-Rahim d",0.0,unknown,https://deadspin.com/jabri-abdur-rahims-16-points-lead-providence-in-home-win-over-stonehill/
"Justin Lower fires 63, grabs share of third-round lead at Cabo","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Chasing the first PGA Tour victory of his career, Justin Lower shot a third-round 63 to forge a three-way tie atop the leaderboard at the World Wide T",0.0,unknown,https://deadspin.com/justin-lower-fires-63-grabs-share-of-third-round-lead-at-cabo/
Texans activate WR Nico Collins (hamstring) off IR,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,The Houston Texans activated big-play receiver Nico Collins from injured reserve Saturday and he will play in Sunday night's clash against the Detroit,0.0,unknown,https://deadspin.com/texans-activate-wr-nico-collins-hamstring-off-ir/
Report: Cowboys QB Dak Prescott likely to have season-ending surgery,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Rather than face potential complications by letting Dak Prescott's partially torn hamstring to heal without surgery, the Dallas Cowboys have decided t",0.0,unknown,https://deadspin.com/report-cowboys-qb-dak-prescott-likely-to-have-season-ending-surgery/
"Collin Sexton, Jordan Clarkson’s late heroics help Jazz nip Spurs","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Collin Sexton scored 23 points and Jordan Clarkson canned four key free throws in the final 12 seconds to help the visiting Utah Jazz beat the San Ant,0.0,unknown,https://deadspin.com/collin-sexton-jordan-clarksons-late-heroics-help-jazz-nip-spurs/
"Coco Gauff storms back, upends Zheng Qinwen for WTA Finals title","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Down a set and trailing in both the second and third sets, World No. 3 Coco Gauff pulled off a memorable 3-6, 6-4, 7-6 (2) victory over No. 7 Zheng Qi",0.0,unknown,https://deadspin.com/coco-gauff-storms-back-upends-zheng-qinwen-for-wta-finals-title/
No. 23 Clemson outclasses Virginia Tech,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Cade Klubnik tossed three second-half touchdown passes as No. 23 Clemson overcame Virginia Tech 24-14 Saturday night in Atlantic Coast Conference play,0.0,unknown,https://deadspin.com/no-23-clemson-outclasses-virginia-tech/
"LaNorris Sellers, Raheim Sanders lead South Carolina to easy win at Vanderbilt","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"LaNorris Sellers (238 passing yards, two touchdowns) and Rocket Sanders (178 yards from scrimmage) starred as South Carolina (6-3, 4-3 Southeastern Co",0.0,unknown,https://deadspin.com/lanorris-sellers-raheim-sanders-lead-south-carolina-to-easy-win-at-vanderbilt/
No. 16 Ole Miss' defense shines in upset of No. 3 Georgia,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Behind Jaxson Dart, Caden Davis and an impressive defense, No. 16 Ole Miss upset No. 3 Georgia 28-10 in Oxford, Miss., on Saturday, denting the Bulldo",0.0,unknown,https://deadspin.com/no-16-ole-miss-defense-shines-in-upset-of-no-3-georgia/
"Duke scores touchdowns, NC State settles for field goals in Blue Devils' win","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Maalik Murphy threw for two touchdowns and ran for another as Duke snapped a two-game losing streak by winning 29-19 at North Carolina State on Saturd,0.0,unknown,https://deadspin.com/duke-scores-touchdowns-nc-state-settles-for-field-goals-in-blue-devils-win/
No. 8 Indiana holds off Michigan to notch 10th win for first time in school history,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,"Kurtis Rourke went 17-of-28 passing for 206 yards and two touchdowns to lead No. 8 Indiana to a 20-15 win over Michigan in Bloomington on Saturday.,In",0.0,unknown,https://deadspin.com/no-8-indiana-holds-off-michigan-to-notch-10th-win-for-first-time-in-school-history/
Devin Neal's milestone day helps Kansas beat No. 17 Iowa State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Jalon Daniels was 12-of-24 passing for 295 yards and two touchdowns and Devin Neal added two rushing touchdowns as Kansas defeated No. 17 Iowa State o,0.0,unknown,https://deadspin.com/devin-neals-milestone-day-helps-kansas-beat-no-17-iowa-state/
No. 25 Army grinds past North Texas for 13th straight victory,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-10,Army quarterback Bryson Daily engineered a 21-play drive and scored his second touchdown as the No.25 Black Knights pulled away in the second half to,0.0,unknown,https://deadspin.com/no-25-army-grinds-past-north-texas-for-13th-straight-victory/
"New York City FC beats Cincinnati in shootout, moves on to East semis","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"FC Cincinnati and New York City FC couldn't decide a winner after neither side scored over 90 minutes, but Matt Freese moved NYCFC on to the MLS confe",0.0,unknown,https://deadspin.com/new-york-city-fc-beats-cincinnati-in-shootout-moves-on-to-east-semis/
Kansas State takes advantage of hot shooting to defeat Cleveland State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Brendan Hausen scored a game-high 22 points and made six 3-pointers in leading host Kansas State to a 77-64 win against Cleveland State on Saturday af,0.0,unknown,https://deadspin.com/kansas-state-takes-advantage-of-hot-shooting-to-defeat-cleveland-state/
No. 10 Arizona steamrolls overmatched Old Dominion,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Tobe Awaka scored 18 points, grabbed 15 rebounds and blocked two shots to lead the host Arizona Wildcats to a comfortable 102-44 victory over Old Domi",0.0,unknown,https://deadspin.com/no-10-arizona-steamrolls-overmatched-old-dominion/
"In tune-up for No. 7 Duke, No. 23 Kentucky routs Bucknell","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,No. 23 Kentucky built a double-digit lead in the first seven minutes and went on to pound visiting Bucknell 100-72 in a nonconference matchup Saturday,0.0,unknown,https://deadspin.com/in-tune-up-for-no-7-duke-no-23-kentucky-routs-bucknell/
Thomas Sorber comes up big again as Georgetown tops Fairfield,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Thomas Sorber scored 17 of his game-high 25 points in the second half on Saturday to help Georgetown beat visiting Fairfield 69-57 in Washington.,Sorb",0.0,unknown,https://deadspin.com/thomas-sorber-comes-up-big-again-as-georgetown-tops-fairfield/
Dawson Garcia helps Minnesota hold off Omaha,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Dawson Garcia scored 24 points on 9-for-16 shooting and pulled down a team-high seven rebounds, and Minnesota held on for a 68-64 win over Omaha on Sa",0.0,unknown,https://deadspin.com/dawson-garcia-helps-minnesota-hold-off-omaha/
Jets rout Stars to make NHL history for hottest start to a season,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"The Winnipeg Jets now boast the greatest start to a season in NHL history, as they became the first team to win 14 of their opening 15 games by crushi",0.0,unknown,https://deadspin.com/jets-rout-stars-to-make-nhl-history-for-hottest-start-to-a-season/
Knicks face Pacers optimistic for road ahead,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"The New York Knicks saw another glimpse at their upside Friday night, while the Indiana Pacers received a sobering vision of their worst-case scenario",0.0,unknown,https://deadspin.com/knicks-face-pacers-optimistic-for-road-ahead/
"49ers' Christian McCaffrey off IR, slated to make season debut vs. Bucs","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,San Francisco 49ers star running back Christian McCaffrey was activated from injured reserve on Saturday and will make his season debut against the Ta,0.0,unknown,https://deadspin.com/49ers-christian-mccaffrey-off-ir-slated-to-make-season-debut-vs-bucs/
Post play to loom large as No. 15 Creighton faces Fairleigh Dickenson,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"No. 15 Creighton received a record-breaking performance from Ryan Kalkbrenner in its season opener. ,When Fairleigh Dickinson visits the Bluejays on S",0.0,unknown,https://deadspin.com/post-play-to-loom-large-as-no-15-creighton-faces-fairleigh-dickenson/
Wisconsin on guard for upset-minded Appalachian State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Appalachian State has beaten a power conference team in each of the last two seasons, and Sunday afternoon might provide the Mountaineers' only chance",0.0,unknown,https://deadspin.com/wisconsin-on-guard-for-upset-minded-appalachian-state/
St. John's overcomes slow start to rout Quinnipiac,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"RJ Luis Jr., Brady Dunlap and Simeon Wilcher combined to score 43 points in the second half Saturday afternoon for host St. John's, which fended off a",0.0,unknown,https://deadspin.com/st-johns-overcomes-slow-start-to-rout-quinnipiac/
St. Thomas eager for opportunity against Oklahoma State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,The St. Thomas University Tommies haven't had many opportunities like the one they have against host Oklahoma State on Sunday afternoon in Stillwater.,0.0,unknown,https://deadspin.com/st-thomas-eager-for-opportunity-against-oklahoma-state/
QB Athan Kaliakmanis excels against former team as Rutgers downs Minnesota,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Athan Kaliakmanis threw three touchdowns against his former team, including a go-ahead 4-yard score to Ian Strong with 7:41 remaining in the fourth qu",0.0,unknown,https://deadspin.com/qb-athan-kaliakmanis-excels-against-former-team-as-rutgers-downs-minnesota/
